world_timestamp,world_index,fixation_id,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf
31050.86416642851,4582,631,31050.63160442849,299.0715000050841,2.9703943262510855,0.3080204427242279,0.48247238993644714,0.3080204427242279,0.48247238993644714,True
31050.900170428504,4583,631,31050.63160442849,299.0715000050841,2.9703943262510855,0.30854523181915283,0.4831307828426361,0.30854523181915283,0.4831307828426361,True
31050.93221742849,4584,631,31050.63160442849,299.0715000050841,2.9703943262510855,0.30879107117652893,0.4837798774242401,0.30879107117652893,0.4837798774242401,True
31050.93221742849,4584,632,31050.9329734285,133.57900000119116,1.1101429276779473,0.3321986496448517,0.47666263580322266,0.3321986496448517,0.47666263580322266,True
31050.968219428498,4585,632,31050.9329734285,133.57900000119116,1.1101429276779473,0.33220091462135315,0.4773895740509033,0.33220091462135315,0.4773895740509033,True
31051.000144428486,4586,632,31050.9329734285,133.57900000119116,1.1101429276779473,0.332133024930954,0.4780164957046509,0.332133024930954,0.4780164957046509,True
31051.032153428507,4587,632,31050.9329734285,133.57900000119116,1.1101429276779473,0.33224380016326904,0.4782675504684448,0.33224380016326904,0.4782675504684448,True
31051.068424428493,4588,632,31050.9329734285,133.57900000119116,1.1101429276779473,0.3329324424266815,0.47831305861473083,0.3329324424266815,0.47831305861473083,True
31051.068424428493,4588,633,31051.080592428494,296.0515000013402,1.1338541153591832,0.3237670361995697,0.4833275079727173,0.3237670361995697,0.4833275079727173,True
31051.100171428494,4589,633,31051.080592428494,296.0515000013402,1.1338541153591832,0.3248683512210846,0.48337575793266296,0.3248683512210846,0.48337575793266296,True
31051.132163428498,4590,633,31051.080592428494,296.0515000013402,1.1338541153591832,0.32539334893226624,0.48364919424057007,0.32539334893226624,0.48364919424057007,True
31051.1681914285,4591,633,31051.080592428494,296.0515000013402,1.1338541153591832,0.32505396008491516,0.48391273617744446,0.32505396008491516,0.48391273617744446,True
31051.20017642851,4592,633,31051.080592428494,296.0515000013402,1.1338541153591832,0.3241109549999237,0.48411837220191956,0.3241109549999237,0.48411837220191956,True
31051.236231428484,4593,633,31051.080592428494,296.0515000013402,1.1338541153591832,0.3237245976924896,0.4844537675380707,0.3237245976924896,0.4844537675380707,True
31051.2681714285,4594,633,31051.080592428494,296.0515000013402,1.1338541153591832,0.32310956716537476,0.48502859473228455,0.32310956716537476,0.48502859473228455,True
31051.30024842851,4595,633,31051.080592428494,296.0515000013402,1.1338541153591832,0.322479248046875,0.4858606159687042,0.322479248046875,0.4858606159687042,True
31051.3362364285,4596,633,31051.080592428494,296.0515000013402,1.1338541153591832,0.3214286267757416,0.48667386174201965,0.3214286267757416,0.48667386174201965,True
31051.3681974285,4597,633,31051.080592428494,296.0515000013402,1.1338541153591832,0.32014551758766174,0.4874401092529297,0.32014551758766174,0.4874401092529297,True
31051.3681974285,4597,634,31051.3824639285,296.09599999093916,1.1358526270346367,0.30694934725761414,0.487178772687912,0.30694934725761414,0.487178772687912,True
31051.4002424285,4598,634,31051.3824639285,296.09599999093916,1.1358526270346367,0.3059709668159485,0.48772940039634705,0.3059709668159485,0.48772940039634705,True
31051.4361554285,4599,634,31051.3824639285,296.09599999093916,1.1358526270346367,0.3056565225124359,0.4878966808319092,0.3056565225124359,0.4878966808319092,True
31051.468323428504,4600,634,31051.3824639285,296.09599999093916,1.1358526270346367,0.30600517988204956,0.48756128549575806,0.30600517988204956,0.48756128549575806,True
31051.504139428493,4601,634,31051.3824639285,296.09599999093916,1.1358526270346367,0.3067399561405182,0.48697713017463684,0.3067399561405182,0.48697713017463684,True
31051.536193428503,4602,634,31051.3824639285,296.09599999093916,1.1358526270346367,0.30780985951423645,0.48644915223121643,0.30780985951423645,0.48644915223121643,True
31051.568366428488,4603,634,31051.3824639285,296.09599999093916,1.1358526270346367,0.30860355496406555,0.48596158623695374,0.30860355496406555,0.48596158623695374,True
31051.6041664285,4604,634,31051.3824639285,296.09599999093916,1.1358526270346367,0.3085719645023346,0.48593607544898987,0.3085719645023346,0.48593607544898987,True
31051.636145428492,4605,634,31051.3824639285,296.09599999093916,1.1358526270346367,0.308237224817276,0.486346036195755,0.308237224817276,0.486346036195755,True
31051.672182428505,4606,634,31051.3824639285,296.09599999093916,1.1358526270346367,0.30819714069366455,0.48660027980804443,0.30819714069366455,0.48660027980804443,True
31051.736151428486,4608,635,31051.7225559285,286.514499981422,0.9823163324166206,0.3018726110458374,0.49329444766044617,0.3018726110458374,0.49329444766044617,True
31051.772153428494,4609,635,31051.7225559285,286.514499981422,0.9823163324166206,0.30246132612228394,0.4928954243659973,0.30246132612228394,0.4928954243659973,True
31051.804193428485,4610,635,31051.7225559285,286.514499981422,0.9823163324166206,0.3025576174259186,0.4925931692123413,0.3025576174259186,0.4925931692123413,True
31051.836652428494,4611,635,31051.7225559285,286.514499981422,0.9823163324166206,0.3028130829334259,0.49194076657295227,0.3028130829334259,0.49194076657295227,True
31051.872626428492,4612,635,31051.7225559285,286.514499981422,0.9823163324166206,0.3038487434387207,0.4910753071308136,0.3038487434387207,0.4910753071308136,True
31051.904689428484,4613,635,31051.7225559285,286.514499981422,0.9823163324166206,0.30426427721977234,0.490422785282135,0.30426427721977234,0.490422785282135,True
31051.9406504285,4614,635,31051.7225559285,286.514499981422,0.9823163324166206,0.30326879024505615,0.48984694480895996,0.30326879024505615,0.48984694480895996,True
31051.97265842848,4615,635,31051.7225559285,286.514499981422,0.9823163324166206,0.30135929584503174,0.4893152713775635,0.30135929584503174,0.4893152713775635,True
31052.00468542849,4616,635,31051.7225559285,286.514499981422,0.9823163324166206,0.30028796195983887,0.4891272485256195,0.30028796195983887,0.4891272485256195,True
31052.040682428487,4617,636,31052.027046928488,176.00750000565313,0.6413467157080668,0.3020090162754059,0.4876853823661804,0.3020090162754059,0.4876853823661804,True
31052.072681428486,4618,636,31052.027046928488,176.00750000565313,0.6413467157080668,0.30217674374580383,0.48785942792892456,0.30217674374580383,0.48785942792892456,True
31052.104721428506,4619,636,31052.027046928488,176.00750000565313,0.6413467157080668,0.30228328704833984,0.4880324602127075,0.30228328704833984,0.4880324602127075,True
31052.140665428476,4620,636,31052.027046928488,176.00750000565313,0.6413467157080668,0.30225494503974915,0.48844170570373535,0.30225494503974915,0.48844170570373535,True
31052.172953428497,4621,636,31052.027046928488,176.00750000565313,0.6413467157080668,0.3021211624145508,0.48880845308303833,0.3021211624145508,0.48880845308303833,True
31052.2086564285,4622,636,31052.027046928488,176.00750000565313,0.6413467157080668,0.30218443274497986,0.4887697696685791,0.30218443274497986,0.4887697696685791,True
31052.2086564285,4622,637,31052.20508742849,299.9660000059521,2.604473794893388,0.27663880586624146,0.4858345091342926,0.27663880586624146,0.4858345091342926,True
31052.24067742849,4623,637,31052.20508742849,299.9660000059521,2.604473794893388,0.2773275673389435,0.48497194051742554,0.2773275673389435,0.48497194051742554,True
31052.272677428497,4624,637,31052.20508742849,299.9660000059521,2.604473794893388,0.27843138575553894,0.48443570733070374,0.27843138575553894,0.48443570733070374,True
31052.308734428487,4625,637,31052.20508742849,299.9660000059521,2.604473794893388,0.27939170598983765,0.48473384976387024,0.27939170598983765,0.48473384976387024,True
31052.34067642849,4626,637,31052.20508742849,299.9660000059521,2.604473794893388,0.27973365783691406,0.48494336009025574,0.27973365783691406,0.48494336009025574,True
31052.372742428503,4627,637,31052.20508742849,299.9660000059521,2.604473794893388,0.2798222303390503,0.4849025309085846,0.2798222303390503,0.4849025309085846,True
31052.408686428505,4628,637,31052.20508742849,299.9660000059521,2.604473794893388,0.2801293432712555,0.48484334349632263,0.2801293432712555,0.48484334349632263,True
31052.440751428483,4629,637,31052.20508742849,299.9660000059521,2.604473794893388,0.2805091142654419,0.4848138988018036,0.2805091142654419,0.4848138988018036,True
31052.476673428493,4630,637,31052.20508742849,299.9660000059521,2.604473794893388,0.2805287539958954,0.4847734868526459,0.2805287539958954,0.4847734868526459,True
31052.508689428505,4631,637,31052.20508742849,299.9660000059521,2.604473794893388,0.2803422510623932,0.48479703068733215,0.2803422510623932,0.48479703068733215,True
31052.508689428505,4631,638,31052.509029928493,298.02050000580493,1.9133004082062892,0.3025374114513397,0.48772504925727844,0.3025374114513397,0.48772504925727844,True
31052.540673428506,4632,638,31052.509029928493,298.02050000580493,1.9133004082062892,0.30202072858810425,0.48757603764533997,0.30202072858810425,0.48757603764533997,True
31052.576692428498,4633,638,31052.509029928493,298.02050000580493,1.9133004082062892,0.3013249337673187,0.48707863688468933,0.3013249337673187,0.48707863688468933,True
31052.608678428485,4634,638,31052.509029928493,298.02050000580493,1.9133004082062892,0.3011366128921509,0.48645269870758057,0.3011366128921509,0.48645269870758057,True
31052.640657428477,4635,638,31052.509029928493,298.02050000580493,1.9133004082062892,0.3018924295902252,0.4858747720718384,0.3018924295902252,0.4858747720718384,True
31052.676714428497,4636,638,31052.509029928493,298.02050000580493,1.9133004082062892,0.3024918735027313,0.48520681262016296,0.3024918735027313,0.48520681262016296,True
31052.70873442848,4637,638,31052.509029928493,298.02050000580493,1.9133004082062892,0.30210253596305847,0.484424889087677,0.30210253596305847,0.484424889087677,True
31052.744672428496,4638,638,31052.509029928493,298.02050000580493,1.9133004082062892,0.3011912405490875,0.48391565680503845,0.3011912405490875,0.48391565680503845,True
31052.776663428493,4639,638,31052.509029928493,298.02050000580493,1.9133004082062892,0.3011441230773926,0.4834718406200409,0.3011441230773926,0.4834718406200409,True
31052.808759428503,4640,638,31052.509029928493,298.02050000580493,1.9133004082062892,0.30170175433158875,0.48337745666503906,0.30170175433158875,0.48337745666503906,True
31052.808759428503,4640,639,31052.811032928497,207.9739999899175,1.1756174669671948,0.31926214694976807,0.49182459712028503,0.31926214694976807,0.49182459712028503,True
31052.844699428504,4641,639,31052.811032928497,207.9739999899175,1.1756174669671948,0.31966230273246765,0.4918506443500519,0.31966230273246765,0.4918506443500519,True
31052.876673428487,4642,639,31052.811032928497,207.9739999899175,1.1756174669671948,0.31996119022369385,0.49198493361473083,0.31996119022369385,0.49198493361473083,True
31052.90868442849,4643,639,31052.811032928497,207.9739999899175,1.1756174669671948,0.3204531669616699,0.4922400414943695,0.3204531669616699,0.4922400414943695,True
31052.94495142848,4644,639,31052.811032928497,207.9739999899175,1.1756174669671948,0.32101598381996155,0.49272841215133667,0.32101598381996155,0.49272841215133667,True
31052.9766934285,4645,639,31052.811032928497,207.9739999899175,1.1756174669671948,0.3211939036846161,0.49333441257476807,0.3211939036846161,0.49333441257476807,True
31053.01267642848,4646,639,31052.811032928497,207.9739999899175,1.1756174669671948,0.3211146593093872,0.4935982823371887,0.3211146593093872,0.4935982823371887,True
31053.044652428478,4647,640,31053.039037928495,299.96699999901466,0.9261643428830133,0.3000492751598358,0.4829041361808777,0.3000492751598358,0.4829041361808777,True
31053.07680842848,4648,640,31053.039037928495,299.96699999901466,0.9261643428830133,0.30035313963890076,0.48290520906448364,0.30035313963890076,0.48290520906448364,True
31053.112704428495,4649,640,31053.039037928495,299.96699999901466,0.9261643428830133,0.3002079725265503,0.48299118876457214,0.3002079725265503,0.48299118876457214,True
31053.144688428496,4650,640,31053.039037928495,299.96699999901466,0.9261643428830133,0.2997066378593445,0.48322200775146484,0.2997066378593445,0.48322200775146484,True
31053.176686428487,4651,640,31053.039037928495,299.96699999901466,0.9261643428830133,0.2992994785308838,0.48355355858802795,0.2992994785308838,0.48355355858802795,True
31053.2126584285,4652,640,31053.039037928495,299.96699999901466,0.9261643428830133,0.2990533709526062,0.48395803570747375,0.2990533709526062,0.48395803570747375,True
31053.2447494285,4653,640,31053.039037928495,299.96699999901466,0.9261643428830133,0.298373281955719,0.4845181703567505,0.298373281955719,0.4845181703567505,True
31053.280646428495,4654,640,31053.039037928495,299.96699999901466,0.9261643428830133,0.2973250448703766,0.48495855927467346,0.2973250448703766,0.48495855927467346,True
31053.312677428505,4655,640,31053.039037928495,299.96699999901466,0.9261643428830133,0.29624325037002563,0.4853989779949188,0.29624325037002563,0.4853989779949188,True
31053.3448364285,4656,640,31053.039037928495,299.96699999901466,0.9261643428830133,0.2951171398162842,0.4857078790664673,0.2951171398162842,0.4857078790664673,True
31053.3448364285,4656,641,31053.34300892848,131.98500001453795,0.6134880700376011,0.2852490246295929,0.4876744747161865,0.2852490246295929,0.4876744747161865,True
31053.38071242848,4657,641,31053.34300892848,131.98500001453795,0.6134880700376011,0.2840893566608429,0.4876191318035126,0.2840893566608429,0.4876191318035126,True
31053.412802428502,4658,641,31053.34300892848,131.98500001453795,0.6134880700376011,0.2836839258670807,0.4871581494808197,0.2836839258670807,0.4871581494808197,True
31053.448676428496,4659,641,31053.34300892848,131.98500001453795,0.6134880700376011,0.28359851241111755,0.48665693402290344,0.28359851241111755,0.48665693402290344,True
31053.4806564285,4660,641,31053.34300892848,131.98500001453795,0.6134880700376011,0.28317737579345703,0.48626723885536194,0.28317737579345703,0.48626723885536194,True
31053.4806564285,4660,642,31053.4770049285,120.03849998291116,3.0059917784131773,0.2735348641872406,0.48348522186279297,0.2735348641872406,0.48348522186279297,True
31053.512679428502,4661,642,31053.4770049285,120.03849998291116,3.0059917784131773,0.272290974855423,0.48309922218322754,0.272290974855423,0.48309922218322754,True
31053.548634428502,4662,642,31053.4770049285,120.03849998291116,3.0059917784131773,0.270663857460022,0.48285481333732605,0.270663857460022,0.48285481333732605,True
31053.58069942848,4663,642,31053.4770049285,120.03849998291116,3.0059917784131773,0.2695634067058563,0.4828292727470398,0.2695634067058563,0.4828292727470398,True
31053.612737428484,4664,642,31053.4770049285,120.03849998291116,3.0059917784131773,0.26870569586753845,0.4830726087093353,0.26870569586753845,0.4830726087093353,True
31053.612737428484,4664,643,31053.60303042848,142.00350001920015,0.3339811517114263,0.27357053756713867,0.4745330512523651,0.27357053756713867,0.4745330512523651,True
31053.64865742848,4665,643,31053.60303042848,142.00350001920015,0.3339811517114263,0.2732299864292145,0.47499793767929077,0.2732299864292145,0.47499793767929077,True
31053.68069542848,4666,643,31053.60303042848,142.00350001920015,0.3339811517114263,0.2727583050727844,0.47512170672416687,0.2727583050727844,0.47512170672416687,True
